name_book,avtor,rating,count_favourites,count_views,age_restriction,comments_count,publication_date,pages,price,target
Метка драконов. Княжеский отбор,Анастасия Максименко,7145.0,8164,601472,18+,613,07.04.2021,406,169.0,2302
Два лика Ирэн,Полина Ром,8394.0,7000,1804781,0,3243,24.04.2021,446,239.0,4764
Напарники поневоле,Елена Горская,2666.0,6458,451516,0,416,02.11.2021,234,169.0,2045
Случайная ночь,Марика Крамор,5725.0,13880,2391923,0,3428,01.12.2021,207,179.0,5019
Девочка Давида,Амина Асхадова,1862.0,6814,570804,18+,909,12.12.2021,259,169.0,1657
Миссия: разлюбить засранца,Bambie,1251.0,4357,228205,0,197,17.10.2022,199,159.0,1061
Личная красавица босса. Свадьбы не будет!,Вероника Лесневская,3423.0,8336,1157817,0,759,20.11.2022,287,176.0,3018
Отец-донор миллиардер,Ксения Фави,4013.0,10362,1764501,0,1619,01.12.2022,164,159.0,3908
Под его защитой,Мария Акулова,3268.0,8833,911501,18+,1094,05.12.2022,329,189.0,2407
Его строптивая малышка,Саша Кей,1505.0,4358,649779,18+,147,08.12.2022,190,189.0,1296
Свободные отношения,Ольга Джокер,5547.0,6723,1132057,18+,4400,11.12.2022,271,159.0,4147
Купленная помощница для президента,Виктория Свободина,5750.0,8080,1144221,0,5159,12.06.2023,234,164.0,4661
(не) твой муж,Екатерина Кариди,2177.0,4400,508431,0,1195,15.06.2023,154,149.0,1890
Третий не лишний,Ольга Рузанова,3310.0,2914,613087,18+,1324,25.07.2023,221,159.0,2418
Это лишь игра - 2,Рита Навьер,8331.0,15182,1881965,18+,4304,11.10.2023,280,159.0,6346
Скандальная свадьба,Дина Данич,1762.0,6244,571381,18+,576,23.11.2023,157,179.0,1667
"""Б А Т Я"". Заставлю тебя полюбить.",Ольга Шо,1032.0,3908,286464,18+,397,03.12.2023,213,159.2,915
Измена без срока давности,Лена Тэсс,1094.0,3495,395015,0,0,20.12.2023,152,159.0,1034
Мальчишки в наследство. Спаси мою любовь,Вероника Лесневская,1723.0,4081,381733,0,97,07.02.2024,332,176.0,1579
Развод. Ты все разрушил,Панна Мэра,999.0,4362,640062,0,876,22.02.2024,219,149.0,940
Огуречный бизнес попаданки,Ольга Иконникова,4016.0,10305,1272567,0,1838,24.02.2024,295,159.0,3858
Свадьба по приказу,Стейси Амор,766.0,3417,215686,18+,311,28.02.2024,230,159.0,662
Фиктивная свадьба,Дина Данич,1624.0,5810,417006,18+,408,01.03.2024,157,179.0,1524
Красавица для чудовища,Линда Мэй,2908.0,9538,929810,18+,402,02.03.2024,157,0.0,2866
Суженая лютого змея,Ева Енисеева,542.0,1640,93375,0,200,02.04.2024,156,159.0,440
Позволь мне остаться,Екатерина Аверина,1660.0,4658,303425,18+,843,12.04.2024,248,179.0,1516
Истинная для генерала демонов,Людмила Королева,762.0,3848,163595,0,337,23.04.2024,207,159.0,626
Предатель. Ты променял меня на бывшую,Алиса Верди,1552.0,5691,720902,0,1013,10.07.2024,175,159.0,1546
"Тайна черной маски, или Как я стала злодейкой",Екатерина Слави,234.0,1170,14356,0,76,18.07.2024,88,139.0,214
Идеальный Гад,Дана Алексеева,807.0,4838,246365,18+,529,25.07.2024,177,179.0,805
Измена. Не прощай меня,Даша Черничная,856.0,2642,226063,18+,476,06.08.2024,151,159.0,836
Измена. Первая жена моего мужа,Яна Невинная,187.0,1024,32485,0,77,08.08.2024,138,99.0,187
Треугольники. Запретное Влечение.,Николина Ким,238.0,595,18104,18+,171,15.08.2024,270,0.0,216
Попаданка ищет дом,Екатерина Семёнова,353.0,1308,71199,0,253,17.08.2024,147,119.0,341
Сводные. (не) играй со мной,Оливия Лоран,378.0,791,38754,18+,137,03.09.2024,164,149.0,364
Младшая жена,Саша Киндер,50.0,637,14852,0,11,20.09.2024,154,119.0,50
Дарханы. Академия Четырех богов,Евгения Александрова,184.0,1017,19628,0,88,24.09.2024,143,99.0,166
Измена. Ты разбил наше счастье,Марта Левина,277.0,1176,75394,0,90,03.10.2024,106,119.0,261
Лейра,Екатерина Стрелецкая,191.0,619,30911,18+,27,10.10.2024,527,189.0,165
Непокорная вдова,Юлия Марлин,104.0,714,15162,0,67,13.10.2024,105,119.0,102
Второй шанс для предателя,Анастасия Франц,151.0,817,25960,0,28,23.10.2024,69,119.0,149
Мой демон-хранитель,Глория Эймс,264.0,820,14463,18+,65,28.10.2024,66,0.0,204
"Салон ""Побрей дракона""",Полина Верховцева,693.0,2799,180807,0,64,03.11.2024,147,179.0,687
Латея. Рассвет надежды,Саяна Кошкина,39.0,303,3711,0,11,29.11.2024,95,0.0,39
Охота на Пуговичного призрака,Шмидт Елена Эммануиловна,34.0,299,1580,0,2,05.12.2024,288,0.0,34
Неприкаянные,Юлия Бузакина,2692.0,7864,428035,18+,529,18.02.2019,159,0.0,2145
Я выбираю быть твоей,Ольга Островская,10813.0,22406,3105306,18+,0,15.11.2019,238,0.0,10166
Яра. Насмешка судьбы.,Майя Марук,10296.0,16832,3020628,18+,857,03.02.2021,229,0.0,10022
Босс для Золушки,Алёна Амурская,4401.0,15186,2802411,0,412,18.07.2022,152,0.0,4368
Единственный шанс мессира Хаоса,Виктория Вера,5311.0,14966,1689672,18+,428,23.11.2022,235,0.0,5117
Ведьма и ее волк,Белова Екатерина,2130.0,8970,945230,0,895,25.11.2022,206,0.0,1986
Бывшие. После измены,Анна Томченко,2118.0,5957,708010,18+,286,25.09.2023,118,0.0,2099
Виктория. Попаданка в беде не останется.,ВиКтория Аш,519.0,2336,140403,18+,51,22.03.2024,150,0.0,519
Герои на всю голову. Слабоумие и отвага.,Анна Дрэйк,306.0,2540,69847,0,52,13.07.2024,452,0.0,306
Наша непостижимая реальность,Диана Грей,167.0,954,25081,18+,67,26.07.2024,130,0.0,167
"Если сможешь, забудь",Евгения Кирова,102.0,575,20438,0,68,02.09.2024,91,0.0,98
Попаданка Его Высочества. Корона или любовь?,Евгения Зимина,62.0,412,2335,0,30,29.11.2024,9,0.0,56
Запрещённый ритуал. Связанные,Анастасия Максименко,396.0,892,12239,18+,57,02.12.2024,21,0.0,390
Факультет уникальной магии,Екатерина Флат,14577.0,27770,3124087,0,1754,27.01.2016,301,0.0,13488
Ведьма и Вожак,Светлана Суббота,26207.0,10903,2447023,0,9789,26.11.2017,268,99.0,13308
"Белоснежка, 7 рыцарей и хромой дракон",Светлана Суббота,24041.0,10091,2047960,0,5577,24.11.2017,258,99.0,11096
Обретенная,Ниизла Холлей,14172.0,27714,1049675,18+,0,20.01.2018,376,0.0,13398
"Спаситель под личиной, или Неправильный орк",Оксана Чекменёва,24573.0,32036,9321735,0,5755,11.03.2018,353,139.0,22537
Хищный инстинкт,Светлана Суббота,14680.0,10018,1674171,18+,5376,06.05.2018,251,99.0,7768
Господин моих ночей,Алиса Ардова,22963.0,15360,1656632,0,6880,27.09.2018,247,159.0,10215
Медвежья страсть,Элис Мэк,7826.0,6254,665564,18+,1170,20.11.2018,177,199.0,4434
Охотник: Новый мир,Александр Робский,2775.0,10672,1018066,0,486,20.03.2019,383,0.0,2564
Жесткий рок,Мария Летова,10957.0,15103,2185709,18+,1023,10.09.2019,178,0.0,10429
Я Завелась - Останови Меня!,Джулия Ромуш,5121.0,7071,1415611,18+,533,18.09.2019,150,179.0,4051
Звёзды в подарок,Лена Хейди,8501.0,5710,2171383,18+,1792,01.11.2019,232,199.0,5588
Играя с Дьяволом,Джулия Ромуш,2828.0,4947,706359,18+,322,19.12.2019,145,179.0,2348
Идеальный контракт для подонка,Майарана Мистеру,5618.0,9016,881517,0,1275,06.03.2020,148,159.0,3886
Метаморфозы Катрин,Полина Ром,11771.0,4810,2528661,0,3013,06.07.2020,344,199.0,6089
Моя поневоле,Амира Ангелос,9614.0,25868,4398077,18+,1166,06.07.2020,184,0.0,9411
Моя младшая жена,Янка Рам,8538.0,9822,2561062,0,1831,20.07.2020,155,179.0,4787
Звездная пыль,Майя Марук,5725.0,3391,619752,18+,548,07.08.2020,211,130.0,4059
Контракт на материнство,Арина Вильде,13788.0,27098,3707005,0,1413,09.09.2020,209,169.0,6360
Заноза для драконьего военачальника,Диана Маш,8894.0,12657,2670329,0,2158,28.09.2020,205,179.0,7054
Снегурка в постель,Мария Зайцева,11464.0,6772,558067,18+,1106,09.01.2021,143,199.0,3808
Жена на одну ночь. Больше не твоя,Алисия Эванс,22578.0,20769,4244615,0,6363,17.02.2021,279,176.0,13730
В плену Гора,Мария Зайцева,8487.0,6149,412678,18+,949,23.02.2021,168,210.0,2883
"(не) беги от меня, малышка",Мария Зайцева,18009.0,15053,1045798,18+,1334,13.03.2021,171,210.0,5833
Жена моего брата,Янка Рам,5107.0,11113,1095844,0,2239,06.06.2021,188,179.0,3612
"Факультет бытовой магии, или Проклятие истинной любви.",Мария Лунёва,4899.0,8511,1196285,0,1738,21.06.2021,403,159.0,3416
"Будешь моей, детка",Инна Стужева,6079.0,12388,1264971,0,2241,21.09.2021,313,179.0,4573
"Попаданка для Темного Князя, или Жена на заказ",Ольга Герр,5098.0,15192,1705554,0,2973,05.01.2022,217,166.0,4505
"Что дальше, Тень?",Александра Пивоварова,978.0,1228,154096,18+,269,15.04.2022,226,140.0,739
Беглянка в академии дракона,Татьяна Антоник,940.0,3665,207369,18+,135,29.05.2022,208,159.0,808
Несносная помощница для Цербера,Виктория Свободина,5420.0,9571,1144980,0,3408,28.07.2022,247,164.0,4429
Босс для Алёнушки,Алёна Амурская,2427.0,6249,930047,0,417,28.08.2022,100,139.0,2271
Светлая для тёмного лорда,Елена Солт,1339.0,3487,223144,0,400,19.12.2022,178,159.0,1076
Искушение для грешника,Саша Кей,1393.0,3228,402243,18+,297,19.01.2023,171,189.0,1231
Измена. Право на обман,Арина Арская,3421.0,4526,1129791,0,1367,04.02.2023,151,159.0,3148
Измена мужа. После,Тая Наварская,2919.0,6997,1117403,0,703,20.03.2023,156,159.0,2676
Ювелирная лавка госпожи Таниты,Соня Марей,6588.0,11931,1945481,0,1908,12.04.2023,410,169.0,4842
Нелюбимая для огненного дракона,София Руд.,2708.0,10046,819682,0,211,03.06.2023,161,159.0,2216
Измена. Простить (не) возможно,Ксения Сибирь,559.0,1517,178129,0,204,12.07.2023,155,159.0,549
"Только М.А.Т, или Иномирянка со своим уставом",Майарана Мистеру,1885.0,8755,396458,0,58,17.07.2023,226,0.0,1873
Гадалка. Любимый таролог герцога,Елена Золотарева,729.0,4139,172839,0,88,10.08.2023,176,201.0,666
Дом утех (не) леди Агнесс,Валентина Элиме,1495.0,3843,253045,0,373,16.08.2023,168,159.0,1243
"Нас не вернуть, предатель",Вера Шторм,5664.0,10239,1483193,0,2394,17.08.2023,231,169.0,5217
